ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,カテゴリー,タグ,_veu_custom_css,vkExUnit_sns_title,_locale,_original_post,_wp_old_slug,_wp_old_date,vkexunit_cta_each_option,_dp_original,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date
1184,中堅・中小企業とスタートアップの連携による価値創造チャレンジ事業,"<!-- wp:paragraph -->
<p>　「中堅・中小企業とスタートアップの連携による価値創造チャレンジ事業」のPDFマガジンに、株式会社ヨシダ×株式会社メルティンMMI様の「アバターロボットによる遠隔操作型グローブボックス開発に向けた共同研究」が事例として掲載されました。<br>　下記リンクよりご覧ください。</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><a href=""https://www.kanto.meti.go.jp/press/data/20210406_startup_renkeijirei.pdf"">https://www.kanto.meti.go.jp/press/data/20210406_startup_renkeijirei.pdf</a></p>
<!-- /wp:paragraph -->",,2021/5/21,post,https://ysd-k.co.jp/announcement/1184/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/d7a7095dfc10b37b8886b64acd332adc.jpg,サポイン2020_20210331_08.indd_page-0001,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/d7a7095dfc10b37b8886b64acd332adc.jpg,,お知らせ|研究開発,,,,ja,1184,,2021/6/21,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e4%b8%ad%e5%a0%85%e3%83%bb%e4%b8%ad%e5%b0%8f%e4%bc%81%e6%a5%ad%e3%81%a8%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%88%e3%82%a2%e3%83%83%e3%83%97%e3%81%ae%e9%80%a3%e6%90%ba%e3%81%ab%e3%82%88%e3%82%8b%e4%be%a1,,,0,0,0,closed,closed,2021/6/21
1186,現場の知識を武器に、具体的にイメージを描けるか,"<!-- wp:paragraph -->
<p> <br>　中堅・中小企業とスタートアップが連携し、価値創造活動を実践する企業へのインタビューや令和2年度に開催した「地域産業創出セミナー」に係る記事（コラム）にて、株式会社ヨシダと株式会社メルティンMMI様との対談コラムが掲載されました。<br>　下記リンクよりご覧ください。<br><br><a href=""https://www.kanto.meti.go.jp/seisaku/seizou/column/column_051101.html"">https://www.kanto.meti.go.jp/seisaku/seizou/column/column_051101.html</a></p>
<!-- /wp:paragraph -->",,2021/5/21,post,https://ysd-k.co.jp/announcement/1186/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/30dc5be8cb7aac2321aad15b78ec63b1-1.jpg,総業応援記事_page-0001,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/30dc5be8cb7aac2321aad15b78ec63b1-1.jpg,,お知らせ|研究開発,,,,ja,1186,,2021/6/21,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e7%8f%be%e5%a0%b4%e3%81%ae%e7%9f%a5%e8%ad%98%e3%82%92%e6%ad%a6%e5%99%a8%e3%81%ab%e3%80%81%e5%85%b7%e4%bd%93%e7%9a%84%e3%81%ab%e3%82%a4%e3%83%a1%e3%83%bc%e3%82%b8%e3%82%92%e6%8f%8f%e3%81%91%e3%82%8b,,,0,0,0,closed,closed,2021/6/21
1204,福島第一原子力発電所における廃炉作業向け 遠隔操作型隔離・遮へい装置に関する共同検討の3社覚書締結について,"<!-- wp:paragraph -->
<p>　株式会社ヨシダ（代表取締役：吉田 陽子、以下「ヨシダ」）、および、株式会社メルティンMMI（代表取締役：粕谷 昌宏、以下「MELTIN」）は、この度、両社で開発中の「遠隔操作型隔離装置および遠隔操作型遮へい装置」に関して、東京電力ホールディングス株式会社福島第一原子力発電所の廃炉事業における分析業務への適用を見据えた共同検討を行うことを目的とする覚書を、東京電力ホールディングス株式会社（代表執行役社長：小早川 智明、以下「東京電力HD」）との間で締結いたしました。<br>　ヨシダおよびMELTINは、かねてより、ヨシダの「放射性物質分析用グローブボックス等の隔離・遮蔽技術」とMELTINの「遠隔操作型ロボット等の技術」とを融合させることで、福島第一原子力発電所における放射性物質分析業務に対応できる分析装置の開発に向けて検討を重ねてまいりました。<br>　この度、両社が進めてきた同技術開発に対して、東京電力HDから、現場ニーズに適合する可能性があるものとして、開発に必要となる分析業務情報の提供や、開発を進める装置の操作性・耐放射線性等の現場ニーズへの適合性の確認などの協力が得られることとなり、３社間での覚書締結に至りました。<br>　本取組を通じ、一層安全かつ効率的な放射性物質分析装置を実現し、福島第一原子力発電所の廃炉・汚染水対策の推進に貢献することを目指します。</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1205,""align"":""center"",""width"":580,""height"":712} -->
<div class=""wp-block-image""><figure class=""aligncenter is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/d1683650e23d3f5e5acaac6d9e84afbd-e1625135460987-833x1024.jpg"" alt="""" class=""wp-image-1205"" width=""580"" height=""712""/></figure></div>
<!-- /wp:image -->

<!-- wp:image {""id"":1207,""align"":""center"",""width"":566,""height"":800} -->
<div class=""wp-block-image""><figure class=""aligncenter is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/4ae8ebb0e43a6c87708a8d12ab7aed26-724x1024.jpg"" alt="""" class=""wp-image-1207"" width=""566"" height=""800""/></figure></div>
<!-- /wp:image -->",,2021/7/1,post,https://ysd-k.co.jp/announcement/1204/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/d1683650e23d3f5e5acaac6d9e84afbd-e1625135460987.jpg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/4ae8ebb0e43a6c87708a8d12ab7aed26.jpg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/20210628_page-00012.jpg,20210625_プレスリリース案_ヨシダ版【日本語版FINAL】v2_page-0001|20210625_プレスリリース案_ヨシダ版【日本語版FINAL】v2_page-0002|20210628_page-00012,||,||,||,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/d1683650e23d3f5e5acaac6d9e84afbd-e1625135460987.jpg,,お知らせ|研究開発,,,,ja,1204,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e7%a6%8f%e5%b3%b6%e7%ac%ac%e4%b8%80%e5%8e%9f%e5%ad%90%e5%8a%9b%e7%99%ba%e9%9b%bb%e6%89%80%e3%81%ab%e3%81%8a%e3%81%91%e3%82%8b%e5%bb%83%e7%82%89%e4%bd%9c%e6%a5%ad%e5%90%91%e3%81%91-%e9%81%a0%e9%9a%94,,,0,0,0,closed,closed,2021/7/1
1214,Signing of Memorandum of Understanding(MoU) Joint Study of Remotely Operated Isolating and Shielding Devices for Possible Application during the Decommissioning of the TEPCO Fukushima Daiichi Nuclear Power Station,"<!-- wp:paragraph -->
<p>Tokyo Electric Power Company Holdings, Inc. (President: Tomoaki Kobayakawa; hereinafter referred to as; ‘‘TEPCO”) has signed a Memorandum of Understanding (MoU) with Yoshida Inc. (CEO: Yoko Yoshida; hereinafter referred to as, ‘‘Yoshida”) and MELTIN MMI Co., Ltd. (CEO: Masahiro Kasuya; hereinafter referred to as, “MELTIN”) for the purpose of engaging in the joint study of remotely operated isolating and shielding devices currently under development by Yoshida and MELTIN in anticipation of the practical application of this technology for the decommissioning of the TEPCO Fukushima Daiichi Nuclear Power Station.<br><br>Yoshida and MELTIN have been jointly developing analysis equipment that can be used to analyze radioactive materials at the Fukushima Daiichi Nuclear Power Station by combining Yoshida’s technology for isolating and shielding radioactive material analysis gloveboxes with MELTIN’s remotely operated robot technology.<br><br>Since TEPCO recognizes the potential of this technology to meet certain needs in the field, the three companies have signed a MoU in accordance with which TEPCO shall provide information on practical analysis vital for further technological development and cooperate with confirming that the equipment meets various needs in the field pertaining to, for example, operability and radiation resistance.<br><br>Through this joint initiative, we aim to contribute to decommissioning and contaminated water countermeasures at the Fukushima Daiichi Nuclear Power Station by developing safer and more efficient radioactive material analysis equipment.</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1215,""align"":""center""} -->
<div class=""wp-block-image""><figure class=""aligncenter""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/04e0fb98c51251cdccd83601ab4e6150-e1625136752973-805x1024.jpg"" alt="""" class=""wp-image-1215""/></figure></div>
<!-- /wp:image -->

<!-- wp:image {""id"":1216,""align"":""center""} -->
<div class=""wp-block-image""><figure class=""aligncenter""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/93d31fab6fb4112ce9e0489d868e6e50-724x1024.jpg"" alt="""" class=""wp-image-1216""/></figure></div>
<!-- /wp:image -->",,2021/7/1,post,https://ysd-k.co.jp/en/announcement/1214/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/04e0fb98c51251cdccd83601ab4e6150-e1625136752973.jpg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/93d31fab6fb4112ce9e0489d868e6e50.jpg,(ヨシダ)プレスリリース__ENG_20210629【FINAL】_page-0001|(ヨシダ)プレスリリース__ENG_20210629【FINAL】_page-0002,|,|,|,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/06/04e0fb98c51251cdccd83601ab4e6150-e1625136752973.jpg,,お知らせ|研究開発,,,,en_US,1204,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,signing-of-memorandum-of-understandingmou-joint-study-of-remotely-operated-isolating-and-shielding-devices-for-possible-application-during-the-decommissioning-of-the-tepco-fukushima-daiichi-nuclear,,,0,0,0,closed,closed,2021/7/1
1313,【HP掲載】HAYABUSA2-IMSS「はやぶさ2  微粒子分析」（令和3年7月1日）,"<!-- wp:paragraph {""align"":""left""} -->
<p style=""text-align:left"">高エネルギー加速器研究機構(KEK) 物質構造科学研究所 HAYABUSA2-IMSS「はやぶさ2  微粒子分析」ホームページにて、弊社が製作したグローブボックスが紹介されました。<br>ぜひ、下記リンクよりご覧ください</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>・J-PARC MLF ミュオン科学実験施設でのリュウグウ試料の分析が始まりました。<br><a href=""https://www2.kek.jp/imss/news/hayabusa2/news/20210701_muonD2/"">https://www2.kek.jp/imss/news/hayabusa2/ｔ</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>・ YouTube 物構研チャンネル 2021/06/30<br><a rel=""noreferrer noopener"" href=""https://youtu.be/dTfbzTl8XIQ"" target=""_blank"">ミュオンの実験装置にリュウグウ試料を設置する東北大学 中村智樹教授(1m47s)</a></p>
<!-- /wp:paragraph -->

<!-- wp:core-embed/youtube {""url"":""https://www.youtube.com/watch?v=dTfbzTl8XIQ"",""type"":""video"",""providerNameSlug"":""youtube"",""align"":""center"",""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed-youtube aligncenter wp-block-embed is-type-video is-provider-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/watch?v=dTfbzTl8XIQ
</div></figure>
<!-- /wp:core-embed/youtube -->",,2021/7/7,post,https://ysd-k.co.jp/announcement/1313/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/07/0707_page-0001-1.jpg,0707_page-0001 (1),,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/07/0707_page-0001-1.jpg,,お知らせ,,,,ja,1313,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e3%80%90hp%e6%8e%b2%e8%bc%89%e3%80%91hayabusa2-imss%e3%80%8c%e3%81%af%e3%82%84%e3%81%b6%e3%81%952-%e5%be%ae%e7%b2%92%e5%ad%90%e5%88%86%e6%9e%90%e3%80%8d%ef%bc%88%e4%bb%a4%e5%92%8c3%e5%b9%b47,,,0,0,0,closed,closed,2021/7/7
1331,HAYABUSA2-IMSS「Analysis of asteroid Ryugu」,"<!-- wp:paragraph -->
<p>The glove box manufactured by our company was introduced on The website of High Energy Accelerator Research Organization (KEK) Institute of Materials Structure Science HAYABUSA2-IMSS ""Hayabusa2 Fine Particle Analysis"" <br>
Please take a look from the link below.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>・Analysis of Ryugu samples with the muon beam from the J-PARC MLF begins.<br><a href=""https://www2.kek.jp/imss/news/hayabusa2/news/j-parc_mlf/"">https://www2.kek.jp/imss/news/hayabusa2/ｔ</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>

・YouTube Institute of Materials Structure Science channel 2021/06/30<br><a rel=""noreferrer noopener"" href=""https://youtu.be/dTfbzTl8XIQ"" target=""_blank"">Prof. Tomoki Nakamura of Tohoku University installing the Ryugu sample in the muon experimental apparatus</a></p>
<!-- /wp:paragraph -->

<!-- wp:core-embed/youtube {""url"":""https://www.youtube.com/watch?v=dTfbzTl8XIQ"",""type"":""video"",""providerNameSlug"":""youtube"",""align"":""center"",""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed-youtube aligncenter wp-block-embed is-type-video is-provider-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/watch?v=dTfbzTl8XIQ
</div></figure>
<!-- /wp:core-embed/youtube -->",,2021/7/7,post,https://ysd-k.co.jp/en/announcement/1331/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/07/0707_page-0001-1.jpg,0707_page-0001 (1),,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/07/0707_page-0001-1.jpg,,お知らせ,,,,en_US,1313,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,hayabusa2-imss%e3%80%8canalysis-of-asteroid-ryugu%e3%80%8d,,,0,0,0,closed,closed,2021/7/7
1340,男女平等参画社会づくり功労賞受賞,"<!-- wp:paragraph -->
<p>2021年8月24日、茨城県水戸市から男女共同参画社会づくり功労賞を受賞しました。<br>この賞は、各分野において実践的な活動を積み重ね、 男女共同参画の推進における成果を表彰するものです。</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1356,""align"":""left"",""width"":440,""height"":663} -->
<div class=""wp-block-image""><figure class=""alignleft is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-679x1024.jpeg"" alt="""" class=""wp-image-1356"" width=""440"" height=""663""/></figure></div>
<!-- /wp:image -->

<!-- wp:image {""id"":1348,""width"":455,""height"":322} -->
<figure class=""wp-block-image is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/645ffb969f964a7bc59cbddd3a11dede-1024x724.jpg"" alt="""" class=""wp-image-1348"" width=""455"" height=""322""/></figure>
<!-- /wp:image -->

<!-- wp:core-embed/youtube {""url"":""https://youtu.be/jD0uNxQ_U00?t=538"",""type"":""video"",""providerNameSlug"":""youtube"",""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed-youtube wp-block-embed is-type-video is-provider-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/jD0uNxQ_U00?t=538
</div></figure>
<!-- /wp:core-embed/youtube -->",,2021/8/24,post,https://ysd-k.co.jp/announcement/1340/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-1.jpeg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/645ffb969f964a7bc59cbddd3a11dede.jpg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751.jpeg,男女平等参画社会づくり功労賞|男女平等参画表彰状_page-0001 (1)|男女平等参画社会づくり功労賞,||,||,||,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-1.jpeg,,お知らせ,,,,ja,1340,,2021/9/29,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e7%94%b7%e5%a5%b3%e5%b9%b3%e7%ad%89%e5%8f%82%e7%94%bb%e7%a4%be%e4%bc%9a%e3%81%a5%e3%81%8f%e3%82%8a%e5%8a%9f%e5%8a%b4%e8%b3%9e%e5%8f%97%e8%b3%9e,,,0,0,0,closed,closed,2021/9/29
1342,Received the Gender Equality Achievement Award,"<!-- wp:paragraph -->
<p> On August 24th, 2021, Yoshida Inc. received the Gender Equality Award from Mito city, Ibaraki Prefecture. <br> This award is to recognize achievements in promoting Gender Equality; equal rights, opportunities and responsibilities for men and women in the workplace. </p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1361,""align"":""left"",""width"":422,""height"":636} -->
<div class=""wp-block-image""><figure class=""alignleft is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-1-679x1024.jpeg"" alt="""" class=""wp-image-1361"" width=""422"" height=""636""/></figure></div>
<!-- /wp:image -->

<!-- wp:image {""id"":1348,""width"":488,""height"":345} -->
<figure class=""wp-block-image is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/645ffb969f964a7bc59cbddd3a11dede-1024x724.jpg"" alt="""" class=""wp-image-1348"" width=""488"" height=""345""/></figure>
<!-- /wp:image -->

<!-- wp:core-embed/youtube {""url"":""https://youtu.be/jD0uNxQ_U00?t=538"",""type"":""video"",""providerNameSlug"":""youtube"",""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed-youtube wp-block-embed is-type-video is-provider-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/jD0uNxQ_U00?t=538
</div></figure>
<!-- /wp:core-embed/youtube -->",,2021/8/24,post,https://ysd-k.co.jp/en/announcement/1342/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-1.jpeg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/9ca46c54aec3ba4acf0a9bcec4fab670.jpg,男女平等参画社会づくり功労賞|男女平等参画表彰状_page-0001,|,|,|,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/09/07df95444a90095acdbda58b953e4751-1.jpeg,,お知らせ,,,,en_US,1340,,2021/9/29,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,received-the-gender-equality-achievement-award,,,0,0,0,closed,closed,2021/9/29
1376,【新聞掲載記事】富岡に廃炉訓練拠点が完成　遠隔操作や分析、人材育成へ（福島民友新聞 令和3年10月9日）,"<!-- wp:paragraph {""align"":""left""} -->
<p style=""text-align:left"">福島民友新聞に、 弊社製作、東京パワーテクノロジー福島テクニカルセンター様向け模擬鉄セル及びグローブボックス導入の記事が掲載されました。 <br>今後、福島第１原発の廃炉に向けた人材を育成する拠点となる施設です。</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1388} -->
<figure class=""wp-block-image""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/211009news02-thumb-300xauto-59295.jpg"" alt="""" class=""wp-image-1388""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>ぜひ、下記リンクよりご覧ください<br><a href=""https://www.minyu-net.com/news/news/FM20211009-660447.php"">https://www.minyu-net.com/news/news/FM20211009-660447.php</a></p>
<!-- /wp:paragraph -->",,2021/10/12,post,https://ysd-k.co.jp/announcement/1376/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/11_page-00011.jpg|https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/211009news02-thumb-300xauto-59295.jpg,11_page-00011|211009news02-thumb-300xauto-59295,|,|,|,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/11_page-00011.jpg,,お知らせ,,,,ja,1376,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e3%80%90%e6%96%b0%e8%81%9e%e6%8e%b2%e8%bc%89%e8%a8%98%e4%ba%8b%e3%80%91%e5%af%8c%e5%b2%a1%e3%81%ab%e5%bb%83%e7%82%89%e8%a8%93%e7%b7%b4%e6%8b%a0%e7%82%b9%e3%81%8c%e5%ae%8c%e6%88%90%e3%80%80%e9%81%a0,,,0,0,0,closed,closed,2021/10/12
1404,公式インスタグラム開設,"<!-- wp:paragraph -->
<p>株式会社ヨシダの公式インスタグラムを開設しました。<br>弊社の製品や社員の様子など、たくさんシェアしてまいりますので、ぜひ、フォローをお願いいたします。 <br><br><a href=""https://www.instagram.com/yoshida1923_japan/"">https://www.instagram.com/yoshida1923_japan/</a></p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1406,""align"":""left"",""width"":293,""height"":492} -->
<div class=""wp-block-image""><figure class=""alignleft is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg"" alt="""" class=""wp-image-1406"" width=""293"" height=""492""/></figure></div>
<!-- /wp:image -->",,2021/10/25,post,https://ysd-k.co.jp/announcement/1404/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg,QRｺｰﾄﾞ,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg,,お知らせ,,,,ja,1404,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e5%85%ac%e5%bc%8f%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%82%b0%e3%83%a9%e3%83%a0%e9%96%8b%e8%a8%ad,,,0,0,0,closed,closed,2021/10/25
1410,Official Instagram account opened,"<!-- wp:paragraph -->
<p>Yoshida Inc. in Japan finally opened its official Instagram account! Follow us for more: <br><br><a href=""https://www.instagram.com/yoshida1923_japan/"">https://www.instagram.com/yoshida1923_japan/</a></p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1406,""align"":""left"",""width"":293,""height"":492} -->
<div class=""wp-block-image""><figure class=""alignleft is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg"" alt="""" class=""wp-image-1406"" width=""293"" height=""492""/></figure></div>
<!-- /wp:image -->",,2021/10/25,post,https://ysd-k.co.jp/en/announcement/1410/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg,QRｺｰﾄﾞ,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/10/723b7adf346759e00bf759225eef4683.jpg,,お知らせ,,,,en_US,1404,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,official-instagram-account-opened,,,0,0,0,closed,closed,2021/10/25
1420,令和3年度茨城県技能者表彰,"<!-- wp:paragraph -->
<p> この度、弊社社員、小泉英雄が茨城県技能者表彰を受章いたしました。  <br>これもひとえに、皆様方のご指導の賜物と改めて感謝申し上げる次第です。                                                   社員一同、2年後の創立100周年に向けて、さらなるヨシダの発展に尽力してまいる所存です。今後とも皆様方におかれましては、ご指導、ご鞭撻を賜りますようお願い申し上げます。  </p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1422} -->
<figure class=""wp-block-image""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg"" alt="""" class=""wp-image-1422""/></figure>
<!-- /wp:image -->",,2021/11/25,post,https://ysd-k.co.jp/announcement/1420/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg,1_page-0001,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg,,お知らせ,,,,ja,1420,,2021/12/8,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e4%bb%a4%e5%92%8c3%e5%b9%b4%e5%ba%a6%e8%8c%a8%e5%9f%8e%e7%9c%8c%e6%8a%80%e8%83%bd%e8%80%85%e8%a1%a8%e5%bd%b0,,,0,0,0,closed,closed,2021/12/8
1427,Received Technician Award of Ibaraki Prefectural Government,"<!-- wp:paragraph -->
<p>We are thrilled to announce that Mr. Hideo Koizumi, one of our colleagues, has received Technician Award of Ibaraki Prefectural Government. <br>We would like to take this opportunity to express our deepest gratitude to all those who have been providing support and guidance.  <br>We, Yoshida, are committed to the continuing development and marking our 100<sup>th</sup> anniversary of the founding in 2 years.  <br>We look forward to your continued guidance and support. Thank you. </p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":1422} -->
<figure class=""wp-block-image""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg"" alt="""" class=""wp-image-1422""/></figure>
<!-- /wp:image -->",,2021/12/9,post,https://ysd-k.co.jp/en/announcement/1427/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg,1_page-0001,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2021/12/1_page-0001.jpg,,お知らせ,,,,en_US,1420,%e4%bb%a4%e5%92%8c3%e5%b9%b4%e5%ba%a6%e8%8c%a8%e5%9f%8e%e7%9c%8c%e6%8a%80%e8%83%bd%e8%80%85%e8%a1%a8%e5%bd%b0,2021/12/8,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e4%bb%a4%e5%92%8c3%e5%b9%b4%e5%ba%a6%e8%8c%a8%e5%9f%8e%e7%9c%8c%e6%8a%80%e8%83%bd%e8%80%85%e8%a1%a8%e5%bd%b0-2,,,0,0,0,closed,closed,2021/12/9
1452,当社役員人事に関するお知らせ,"<!-- wp:image {""id"":1453,""width"":659,""height"":932} -->
<figure class=""wp-block-image is-resized""><img src=""https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2022/07/20220701113305_page-0001-724x1024.jpg"" alt="""" class=""wp-image-1453"" width=""659"" height=""932""/></figure>
<!-- /wp:image -->",,2022/7/1,post,https://ysd-k.co.jp/announcement/1452/,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2022/07/20220701113305_page-0001.jpg,20220701113305_page-0001,,,,https://ysd-k.co.jp/yoshida-cms/wp-content/uploads/2022/07/20220701113305_page-0001.jpg,,お知らせ,,,,ja,1452,,,,,publish,2,yoshida,soumu@ysd-k.co.jp,,,%e5%bd%93%e7%a4%be%e5%bd%b9%e5%93%a1%e4%ba%ba%e4%ba%8b%e3%81%ab%e9%96%a2%e3%81%99%e3%82%8b%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b,,,0,0,0,closed,closed,2022/7/1
